time,r,y
24.746,3.57968,3.57354
24.747,3.5687,3.56252
24.748,3.55768,3.55146
24.749,3.54662,3.54037
24.75,3.53553,3.52925
24.751,3.52441,3.51809
24.752,3.51325,3.5069
24.753,3.50206,3.49567
24.754,3.49083,3.4844
24.755,3.47956,3.4731
24.756,3.46827,3.46177
24.757,3.45693,3.45041
24.758,3.44557,3.43901
24.759,3.43417,3.42757
24.76,3.42274,3.4161
24.761,3.41127,3.4046
24.762,3.39977,3.39306
24.763,3.38823,3.3815
24.764,3.37666,3.36989
24.765,3.36506,3.35826
24.766,3.35343,3.34659
24.767,3.34176,3.33489
24.768,3.33006,3.32315
24.769,3.31833,3.31138
24.77,3.30656,3.29958
24.771,3.29476,3.28775
24.772,3.28293,3.27589
24.773,3.27106,3.26399
24.774,3.25917,3.25206
24.775,3.24724,3.2401
24.776,3.23528,3.2281
24.777,3.22329,3.21608
24.778,3.21126,3.20402
24.779,3.19921,3.19193
24.78,3.18712,3.17981
24.781,3.175,3.16766
24.782,3.16285,3.15547
24.783,3.15067,3.14326
24.784,3.13846,3.13101
24.785,3.12621,3.11874
24.786,3.11394,3.10643
24.787,3.10163,3.09409
24.788,3.0893,3.08172
24.789,3.07693,3.06932
24.79,3.06454,3.0569
24.791,3.05211,3.04444
24.792,3.03965,3.03195
24.793,3.02716,3.01943
24.794,3.01465,3.00688
24.795,3.0021,2.9943
24.796,2.98952,2.98169
24.797,2.97692,2.96905
24.798,2.96428,2.95639
24.799,2.95162,2.94369
24.8,2.93893,2.93097
24.801,2.9262,2.91821
24.802,2.91345,2.90543
24.803,2.90067,2.89262
24.804,2.88786,2.87978
24.805,2.87503,2.86691
24.806,2.86216,2.85401
24.807,2.84927,2.84109
24.808,2.83634,2.82813
24.809,2.82339,2.81515
24.81,2.81042,2.80214
24.811,2.79741,2.78911
24.812,2.78438,2.77604
24.813,2.77132,2.76295
24.814,2.75823,2.74983
24.815,2.74511,2.73669
24.816,2.73197,2.72351
24.817,2.7188,2.71031
24.818,2.70561,2.69709
24.819,2.69238,2.68384
24.82,2.67913,2.67056
24.821,2.66586,2.65725
24.822,2.65256,2.64392
24.823,2.63923,2.63056
24.824,2.62587,2.61718
24.825,2.61249,2.60377
24.826,2.59909,2.59033
24.827,2.58565,2.57687
24.828,2.5722,2.56338
24.829,2.55872,2.54987
24.83,2.54521,2.53633
24.831,2.53167,2.52277
24.832,2.51812,2.50918
24.833,2.50453,2.49557
24.834,2.49093,2.48194
24.835,2.47729,2.46827
24.836,2.46364,2.45459
24.837,2.44996,2.44088
24.838,2.43625,2.42715
24.839,2.42252,2.41339
24.84,2.40877,2.39961
24.841,2.39499,2.3858
24.842,2.38119,2.37197
24.843,2.36737,2.35812
24.844,2.35352,2.34425
24.845,2.33965,2.33035
24.846,2.32576,2.31643
24.847,2.31184,2.30248
24.848,2.2979,2.28851
24.849,2.28394,2.27452
24.85,2.26995,2.26051
24.851,2.25595,2.24648
24.852,2.24192,2.23242
24.853,2.22786,2.21834
24.854,2.21379,2.20424
24.855,2.1997,2.19012
24.856,2.18558,2.17598
24.857,2.17144,2.16181
24.858,2.15728,2.14762
24.859,2.1431,2.13342
24.86,2.1289,2.11919
24.861,2.11467,2.10494
24.862,2.10043,2.09067
24.863,2.08616,2.07638
24.864,2.07188,2.06206
24.865,2.05757,2.04773
24.866,2.04325,2.03338
24.867,2.0289,2.01901
24.868,2.01453,2.00461
24.869,2.00015,1.9902
24.87,1.98574,1.97577
24.871,1.97131,1.96132
24.872,1.95687,1.94685
24.873,1.9424,1.93236
24.874,1.92792,1.91785
24.875,1.91342,1.90332
24.876,1.8989,1.88878
24.877,1.88436,1.87421
24.878,1.8698,1.85963
24.879,1.85522,1.84502
24.88,1.84062,1.8304
24.881,1.82601,1.81577
24.882,1.81138,1.80111
24.883,1.79673,1.78644
24.884,1.78206,1.77174
24.885,1.76737,1.75703
24.886,1.75267,1.74231
24.887,1.73795,1.72756
24.888,1.72321,1.7128
24.889,1.70846,1.69803
24.89,1.69369,1.68323
24.891,1.6789,1.66842
24.892,1.6641,1.65359
24.893,1.64928,1.63875
24.894,1.63444,1.62389
24.895,1.61959,1.60901
24.896,1.60472,1.59412
24.897,1.58983,1.57921
24.898,1.57493,1.56429
24.899,1.56002,1.54935
24.9,1.54508,1.5344
24.901,1.53014,1.51943
24.902,1.51518,1.50444
24.903,1.5002,1.48944
24.904,1.48521,1.47443
24.905,1.4702,1.4594
24.906,1.45518,1.44436
24.907,1.44015,1.4293
24.908,1.4251,1.41423
24.909,1.41003,1.39915
24.91,1.39496,1.38405
24.911,1.37986,1.36894
24.912,1.36476,1.35381
24.913,1.34964,1.33867
24.914,1.33451,1.32352
24.915,1.31937,1.30835
24.916,1.30421,1.29317
24.917,1.28904,1.27798
24.918,1.27385,1.26278
24.919,1.25866,1.24756
24.92,1.24345,1.23233
24.921,1.22823,1.21709
24.922,1.213,1.20184
24.923,1.19775,1.18658
24.924,1.18249,1.1713
24.925,1.16723,1.15601
24.926,1.15195,1.14071
24.927,1.13666,1.1254
24.928,1.12135,1.11008
24.929,1.10604,1.09475
24.93,1.09072,1.0794
24.931,1.07538,1.06405
24.932,1.06004,1.04869
24.933,1.04468,1.03331
24.934,1.02931,1.01793
24.935,1.01394,1.00253
24.936,0.99855,0.987125
24.937,0.983153,0.97171
24.938,0.967747,0.956286
24.939,0.952332,0.940852
24.94,0.936907,0.925409
24.941,0.921472,0.909956
24.942,0.906029,0.894495
24.943,0.890576,0.879025
24.944,0.875115,0.863546
24.945,0.859646,0.848059
24.946,0.844167,0.832563
24.947,0.828681,0.817059
24.948,0.813186,0.801547
24.949,0.797683,0.786028
24.95,0.782172,0.7705
24.951,0.766654,0.754965
24.952,0.751128,0.739422
24.953,0.735595,0.723872
24.954,0.720054,0.708315
24.955,0.704506,0.692751
24.956,0.688951,0.67718
24.957,0.67339,0.661602
24.958,0.657822,0.646018
24.959,0.642247,0.630428
24.96,0.626666,0.614831
24.961,0.611079,0.599228
24.962,0.595486,0.583619
24.963,0.579887,0.568005
24.964,0.564282,0.552385
24.965,0.548672,0.536759
24.966,0.533056,0.521128
24.967,0.517435,0.505492
24.968,0.501809,0.489851
24.969,0.486177,0.474205
24.97,0.470542,0.458555
24.971,0.454901,0.4429
24.972,0.439256,0.42724
24.973,0.423607,0.411577
24.974,0.407953,0.395909
24.975,0.392295,0.380237
24.976,0.376634,0.364562
24.977,0.360969,0.348883
24.978,0.3453,0.333201
24.979,0.329628,0.317515
24.98,0.313953,0.301826
24.981,0.298274,0.286134
24.982,0.282593,0.27044
24.983,0.266908,0.254743
24.984,0.251222,0.239043
24.985,0.235532,0.223341
24.986,0.219841,0.207636
24.987,0.204147,0.19193
24.988,0.188451,0.176222
24.989,0.172753,0.160512
24.99,0.157054,0.1448
24.991,0.141353,0.129087
24.992,0.12565,0.113373
24.993,0.109947,0.0976571
24.994,0.0942422,0.0819407
24.995,0.0785366,0.0662234
24.996,0.0628302,0.0505056
24.997,0.0471232,0.0347872
24.998,0.0314157,0.0190685
24.999,0.0157079,0.00334957
25,-1.18876e-10,-0.0123694
25.001,-0.0157079,-0.0280882
25.002,-0.0314157,-0.0438067
25.003,-0.0471232,-0.0595248
25.004,-0.0628302,-0.0752423
25.005,-0.0785366,-0.0909591
25.006,-0.0942422,-0.106675
25.007,-0.109947,-0.12239
25.008,-0.12565,-0.138103
25.009,-0.141353,-0.153816
25.01,-0.157054,-0.169526
25.011,-0.172753,-0.185235
25.012,-0.188451,-0.200943
25.013,-0.204147,-0.216648
25.014,-0.219841,-0.232351
25.015,-0.235532,-0.248052
25.016,-0.251222,-0.26375
25.017,-0.266908,-0.279446
25.018,-0.282593,-0.295139
25.019,-0.298274,-0.310829
25.02,-0.313953,-0.326516
25.021,-0.329628,-0.3422
25.022,-0.3453,-0.35788
25.023,-0.360969,-0.373557
25.024,-0.376634,-0.389231
25.025,-0.392295,-0.4049
25.026,-0.407953,-0.420565
25.027,-0.423607,-0.436227
25.028,-0.439256,-0.451883
25.029,-0.454901,-0.467536
25.03,-0.470542,-0.483184
25.031,-0.486177,-0.498827
25.032,-0.501809,-0.514465
25.033,-0.517435,-0.530098
25.034,-0.533056,-0.545726
25.035,-0.548672,-0.561348
25.036,-0.564282,-0.576965
25.037,-0.579887,-0.592576
25.038,-0.595486,-0.608182
25.039,-0.611079,-0.623781
25.04,-0.626666,-0.639374
25.041,-0.642247,-0.654961
25.042,-0.657822,-0.670542
25.043,-0.67339,-0.686116
25.044,-0.688951,-0.701683
25.045,-0.704506,-0.717243
25.046,-0.720054,-0.732796
25.047,-0.735595,-0.748342
25.048,-0.751128,-0.76388
25.049,-0.766654,-0.779411
25.05,-0.782172,-0.794934
25.051,-0.797683,-0.810449
25.052,-0.813186,-0.825957
25.053,-0.828681,-0.841456
25.054,-0.844167,-0.856947
25.055,-0.859646,-0.872429
25.056,-0.875115,-0.887903
25.057,-0.890576,-0.903368
25.058,-0.906029,-0.918824
25.059,-0.921472,-0.934271
25.06,-0.936907,-0.949709
25.061,-0.952332,-0.965138
25.062,-0.967747,-0.980557
25.063,-0.983153,-0.995966
25.064,-0.99855,-1.01137
25.065,-1.01394,-1.02675
25.066,-1.02931,-1.04213
25.067,-1.04468,-1.0575
25.068,-1.06004,-1.07286
25.069,-1.07538,-1.08821
25.07,-1.09072,-1.10355
25.071,-1.10604,-1.11887
25.072,-1.12135,-1.13419
25.073,-1.13666,-1.14949
25.074,-1.15195,-1.16479
25.075,-1.16723,-1.18007
25.076,-1.18249,-1.19534
25.077,-1.19775,-1.21059
25.078,-1.213,-1.22584
25.079,-1.22823,-1.24107
25.08,-1.24345,-1.2563
25.081,-1.25866,-1.27151
25.082,-1.27385,-1.2867
25.083,-1.28904,-1.30189
25.084,-1.30421,-1.31706
25.085,-1.31937,-1.33222
25.086,-1.33451,-1.34736
25.087,-1.34964,-1.36249
25.088,-1.36476,-1.37761
25.089,-1.37986,-1.39271
25.09,-1.39496,-1.40781
25.091,-1.41003,-1.42288
25.092,-1.4251,-1.43795
25.093,-1.44015,-1.45299
25.094,-1.45518,-1.46803
25.095,-1.4702,-1.48305
25.096,-1.48521,-1.49805
25.097,-1.5002,-1.51304
25.098,-1.51518,-1.52802
25.099,-1.53014,-1.54298
25.1,-1.54508,-1.55792
25.101,-1.56002,-1.57285
25.102,-1.57493,-1.58777
25.103,-1.58983,-1.60267
25.104,-1.60472,-1.61755
25.105,-1.61959,-1.63242
25.106,-1.63444,-1.64727
25.107,-1.64928,-1.6621
25.108,-1.6641,-1.67692
25.109,-1.6789,-1.69172
25.11,-1.69369,-1.70651
25.111,-1.70846,-1.72128
25.112,-1.72321,-1.73603
25.113,-1.73795,-1.75076
25.114,-1.75267,-1.76548
25.115,-1.76737,-1.78018
25.116,-1.78206,-1.79486
25.117,-1.79673,-1.80952
25.118,-1.81138,-1.82417
25.119,-1.82601,-1.8388
25.12,-1.84062,-1.85341
25.121,-1.85522,-1.868
25.122,-1.8698,-1.88257
25.123,-1.88436,-1.89712
25.124,-1.8989,-1.91166
25.125,-1.91342,-1.92618
25.126,-1.92792,-1.94068
25.127,-1.9424,-1.95515
25.128,-1.95687,-1.96961
25.129,-1.97131,-1.98405
25.13,-1.98574,-1.99847
25.131,-2.00015,-2.01288
25.132,-2.01453,-2.02726
25.133,-2.0289,-2.04162
25.134,-2.04325,-2.05596
25.135,-2.05757,-2.07028
25.136,-2.07188,-2.08458
25.137,-2.08616,-2.09886
25.138,-2.10043,-2.11312
25.139,-2.11467,-2.12735
25.14,-2.1289,-2.14157
25.141,-2.1431,-2.15577
25.142,-2.15728,-2.16994
25.143,-2.17144,-2.18409
25.144,-2.18558,-2.19823
25.145,-2.1997,-2.21234
25.146,-2.21379,-2.22642
25.147,-2.22786,-2.24049
25.148,-2.24192,-2.25453
25.149,-2.25595,-2.26856
25.15,-2.26995,-2.28255
25.151,-2.28394,-2.29653
25.152,-2.2979,-2.31049
25.153,-2.31184,-2.32442
25.154,-2.32576,-2.33832
25.155,-2.33965,-2.35221
25.156,-2.35352,-2.36607
25.157,-2.36737,-2.37991
25.158,-2.38119,-2.39373
25.159,-2.39499,-2.40752
25.16,-2.40877,-2.42129
25.161,-2.42252,-2.43503
25.162,-2.43625,-2.44875
25.163,-2.44996,-2.46244
25.164,-2.46364,-2.47612
25.165,-2.47729,-2.48976
25.166,-2.49093,-2.50339
25.167,-2.50453,-2.51698
25.168,-2.51812,-2.53056
25.169,-2.53167,-2.5441
25.17,-2.54521,-2.55763
25.171,-2.55872,-2.57112
25.172,-2.5722,-2.5846
25.173,-2.58565,-2.59804
25.174,-2.59909,-2.61146
25.175,-2.61249,-2.62486
25.176,-2.62587,-2.63823
25.177,-2.63923,-2.65157
25.178,-2.65256,-2.66489
25.179,-2.66586,-2.67818
25.18,-2.67913,-2.69144
25.181,-2.69238,-2.70468
25.182,-2.70561,-2.71789
25.183,-2.7188,-2.73108
25.184,-2.73197,-2.74423
25.185,-2.74511,-2.75736
25.186,-2.75823,-2.77047
25.187,-2.77132,-2.78354
25.188,-2.78438,-2.79659
25.189,-2.79741,-2.80961
25.19,-2.81042,-2.8226
25.191,-2.82339,-2.83557
25.192,-2.83634,-2.84851
25.193,-2.84927,-2.86142
25.194,-2.86216,-2.8743
25.195,-2.87503,-2.88715
25.196,-2.88786,-2.89997
25.197,-2.90067,-2.91277
25.198,-2.91345,-2.92553
25.199,-2.9262,-2.93827
25.2,-2.93893,-2.95098
25.201,-2.95162,-2.96366
25.202,-2.96428,-2.97631
25.203,-2.97692,-2.98893
25.204,-2.98952,-3.00152
25.205,-3.0021,-3.01408
25.206,-3.01465,-3.02662
25.207,-3.02716,-3.03912
25.208,-3.03965,-3.05159
25.209,-3.05211,-3.06403
25.21,-3.06454,-3.07644
25.211,-3.07693,-3.08882
25.212,-3.0893,-3.10118
25.213,-3.10163,-3.1135
25.214,-3.11394,-3.12579
25.215,-3.12621,-3.13804
25.216,-3.13846,-3.15027
25.217,-3.15067,-3.16247
25.218,-3.16285,-3.17463
25.219,-3.175,-3.18677
25.22,-3.18712,-3.19887
25.221,-3.19921,-3.21094
25.222,-3.21126,-3.22298
25.223,-3.22329,-3.23499
25.224,-3.23528,-3.24696
25.225,-3.24724,-3.25891
25.226,-3.25917,-3.27082
25.227,-3.27106,-3.2827
25.228,-3.28293,-3.29454
25.229,-3.29476,-3.30636
25.23,-3.30656,-3.31814
25.231,-3.31833,-3.32989
25.232,-3.33006,-3.34161
25.233,-3.34176,-3.35329
25.234,-3.35343,-3.36494
25.235,-3.36506,-3.37655
25.236,-3.37666,-3.38814
25.237,-3.38823,-3.39969
25.238,-3.39977,-3.4112
25.239,-3.41127,-3.42269
25.24,-3.42274,-3.43414
25.241,-3.43417,-3.44555
25.242,-3.44557,-3.45693
25.243,-3.45693,-3.46828
25.244,-3.46827,-3.47959
25.245,-3.47956,-3.49087
25.246,-3.49083,-3.50211
25.247,-3.50206,-3.51332
25.248,-3.51325,-3.5245
25.249,-3.52441,-3.53564
25.25,-3.53553,-3.54674
25.251,-3.54662,-3.55781
25.252,-3.55768,-3.56885
25.253,-3.5687,-3.57985
25.254,-3.57968,-3.59081
25.255,-3.59063,-3.60174
25.256,-3.60155,-3.61263
25.257,-3.61242,-3.62349
25.258,-3.62327,-3.63431
25.259,-3.63407,-3.6451
25.26,-3.64484,-3.65585
25.261,-3.65558,-3.66656
25.262,-3.66628,-3.67724
25.263,-3.67694,-3.68788
25.264,-3.68757,-3.69849
25.265,-3.69816,-3.70906
25.266,-3.70871,-3.71959
25.267,-3.71923,-3.73008
25.268,-3.72971,-3.74054
25.269,-3.74015,-3.75096
25.27,-3.75056,-3.76135
25.271,-3.76092,-3.77169
25.272,-3.77126,-3.782
25.273,-3.78155,-3.79228
25.274,-3.79181,-3.80251
25.275,-3.80203,-3.81271
25.276,-3.81221,-3.82287
25.277,-3.82236,-3.83299
25.278,-3.83247,-3.84308
25.279,-3.84253,-3.85312
25.28,-3.85257,-3.86313
25.281,-3.86256,-3.8731
25.282,-3.87252,-3.88304
25.283,-3.88243,-3.89293
25.284,-3.89231,-3.90279
25.285,-3.90215,-3.9126
25.286,-3.91195,-3.92238
25.287,-3.92172,-3.93212
25.288,-3.93144,-3.94182
25.289,-3.94113,-3.95148
25.29,-3.95078,-3.96111
25.291,-3.96038,-3.97069
25.292,-3.96995,-3.98024
25.293,-3.97948,-3.98974
25.294,-3.98897,-3.99921
25.295,-3.99842,-4.00863
25.296,-4.00783,-4.01802
25.297,-4.01721,-4.02737
25.298,-4.02654,-4.03668
25.299,-4.03583,-4.04594
25.3,-4.04508,-4.05517
25.301,-4.0543,-4.06436
25.302,-4.06347,-4.07351
25.303,-4.0726,-4.08262
25.304,-4.0817,-4.09168
25.305,-4.09075,-4.10071
25.306,-4.09976,-4.1097
25.307,-4.10873,-4.11864
25.308,-4.11766,-4.12755
25.309,-4.12655,-4.13641
25.31,-4.1354,-4.14524
25.311,-4.14421,-4.15402
25.312,-4.15298,-4.16276
25.313,-4.16171,-4.17146
25.314,-4.17039,-4.18012
25.315,-4.17904,-4.18874
25.316,-4.18764,-4.19732
25.317,-4.1962,-4.20585
25.318,-4.20472,-4.21434
25.319,-4.2132,-4.2228
25.32,-4.22164,-4.23121
25.321,-4.23004,-4.23958
25.322,-4.23839,-4.2479
25.323,-4.2467,-4.25619
25.324,-4.25497,-4.26443
25.325,-4.2632,-4.27263
25.326,-4.27139,-4.28079
25.327,-4.27953,-4.28891
25.328,-4.28763,-4.29698
25.329,-4.29569,-4.30501
25.33,-4.30371,-4.313
25.331,-4.31168,-4.32095
25.332,-4.31962,-4.32885
25.333,-4.32751,-4.33672
25.334,-4.33535,-4.34453
25.335,-4.34316,-4.35231
25.336,-4.35092,-4.36004
25.337,-4.35864,-4.36773
25.338,-4.36631,-4.37538
25.339,-4.37394,-4.38298
25.34,-4.38153,-4.39054
25.341,-4.38908,-4.39806
25.342,-4.39658,-4.40553
25.343,-4.40404,-4.41296
25.344,-4.41146,-4.42035
25.345,-4.41883,-4.42769
25.346,-4.42616,-4.43499
25.347,-4.43344,-4.44225
25.348,-4.44068,-4.44946
25.349,-4.44788,-4.45663
25.35,-4.45503,-4.46375
25.351,-4.46214,-4.47083
25.352,-4.46921,-4.47787
25.353,-4.47623,-4.48486
25.354,-4.48321,-4.4918
25.355,-4.49014,-4.49871
25.356,-4.49703,-4.50556
25.357,-4.50387,-4.51238
25.358,-4.51067,-4.51915
25.359,-4.51742,-4.52587
25.36,-4.52414,-4.53255
25.361,-4.5308,-4.53919
25.362,-4.53742,-4.54578
25.363,-4.544,-4.55232
25.364,-4.55053,-4.55882
25.365,-4.55702,-4.56528
25.366,-4.56346,-4.57169
25.367,-4.56985,-4.57806
25.368,-4.57621,-4.58438
25.369,-4.58251,-4.59065
25.37,-4.58877,-4.59688
25.371,-4.59499,-4.60307
25.372,-4.60116,-4.6092
25.373,-4.60728,-4.6153
25.374,-4.61336,-4.62135
25.375,-4.6194,-4.62735
25.376,-4.62539,-4.6333
25.377,-4.63133,-4.63922
25.378,-4.63723,-4.64508
25.379,-4.64308,-4.6509
25.38,-4.64888,-4.65667
25.381,-4.65464,-4.6624
25.382,-4.66036,-4.66808
25.383,-4.66602,-4.67372
25.384,-4.67164,-4.67931
25.385,-4.67722,-4.68485
25.386,-4.68275,-4.69035
25.387,-4.68823,-4.6958
25.388,-4.69367,-4.7012
25.389,-4.69906,-4.70656
25.39,-4.7044,-4.71187
25.391,-4.7097,-4.71713
25.392,-4.71495,-4.72235
25.393,-4.72016,-4.72752
25.394,-4.72532,-4.73265
25.395,-4.73043,-4.73773
25.396,-4.73549,-4.74276
25.397,-4.74051,-4.74774
25.398,-4.74548,-4.75268
25.399,-4.75041,-4.75757
25.4,-4.75528,-4.76242
25.401,-4.76011,-4.76721
25.402,-4.7649,-4.77196
25.403,-4.76963,-4.77667
25.404,-4.77432,-4.78132
25.405,-4.77897,-4.78593
25.406,-4.78356,-4.79049
25.407,-4.78811,-4.79501
25.408,-4.79261,-4.79947
25.409,-4.79706,-4.80389
25.41,-4.80147,-4.80826
25.411,-4.80583,-4.81259
25.412,-4.81014,-4.81686
25.413,-4.8144,-4.82109
25.414,-4.81862,-4.82528
25.415,-4.82279,-4.82941
25.416,-4.82691,-4.8335
25.417,-4.83098,-4.83753
25.418,-4.83501,-4.84153
25.419,-4.83899,-4.84547
25.42,-4.84292,-4.84936
25.421,-4.8468,-4.85321
25.422,-4.85063,-4.85701
25.423,-4.85442,-4.86076
25.424,-4.85816,-4.86447
25.425,-4.86185,-4.86812
25.426,-4.86549,-4.87173
25.427,-4.86909,-4.87529
25.428,-4.87263,-4.8788
25.429,-4.87613,-4.88227
25.43,-4.87958,-4.88568
25.431,-4.88299,-4.88905
25.432,-4.88634,-4.89237
25.433,-4.88965,-4.89564
25.434,-4.8929,-4.89886
25.435,-4.89611,-4.90203
25.436,-4.89928,-4.90516
25.437,-4.90239,-4.90823
25.438,-4.90545,-4.91126
25.439,-4.90847,-4.91424
25.44,-4.91144,-4.91717
25.441,-4.91436,-4.92006
25.442,-4.91723,-4.92289
25.443,-4.92005,-4.92568
25.444,-4.92282,-4.92841
25.445,-4.92555,-4.9311
25.446,-4.92822,-4.93374
25.447,-4.93085,-4.93633
25.448,-4.93343,-4.93888
25.449,-4.93596,-4.94137
25.45,-4.93844,-4.94382
25.451,-4.94087,-4.94621
25.452,-4.94326,-4.94856
25.453,-4.94559,-4.95086
25.454,-4.94788,-4.95311
25.455,-4.95012,-4.95531
25.456,-4.95231,-4.95746
25.457,-4.95445,-4.95956
25.458,-4.95654,-4.96162
25.459,-4.95858,-4.96362
25.46,-4.96057,-4.96558
25.461,-4.96252,-4.96749
25.462,-4.96441,-4.96934
25.463,-4.96626,-4.97115
25.464,-4.96806,-4.97291
25.465,-4.9698,-4.97462
25.466,-4.9715,-4.97628
25.467,-4.97315,-4.9779
25.468,-4.97476,-4.97946
25.469,-4.97631,-4.98098
25.47,-4.97781,-4.98244
25.471,-4.97926,-4.98386
25.472,-4.98067,-4.98522
25.473,-4.98202,-4.98654
25.474,-4.98333,-4.98781
25.475,-4.98459,-4.98903
25.476,-4.98579,-4.9902
25.477,-4.98695,-4.99132
25.478,-4.98806,-4.99239
25.479,-4.98912,-4.99341
25.48,-4.99013,-4.99439
25.481,-4.9911,-4.99531
25.482,-4.99201,-4.99618
25.483,-4.99287,-4.99701
25.484,-4.99368,-4.99778
25.485,-4.99445,-4.99851
25.486,-4.99516,-4.99919
25.487,-4.99583,-4.99981
25.488,-4.99645,-5.00039
25.489,-4.99701,-5.00092
25.49,-4.99753,-5.0014
25.491,-4.998,-5.00183
25.492,-4.99842,-5.00221
25.493,-4.99879,-5.00254
25.494,-4.99911,-5.00283
25.495,-4.99938,-5.00306
25.496,-4.99961,-5.00324
25.497,-4.99978,-5.00338
25.498,-4.9999,-5.00346
25.499,-4.99998,-5.0035
25.5,-5,-5.00348
25.501,-4.99998,-5.00342
25.502,-4.9999,-5.00331
25.503,-4.99978,-5.00314
25.504,-4.99961,-5.00293
25.505,-4.99938,-5.00267
25.506,-4.99911,-5.00236
25.507,-4.99879,-5.002
25.508,-4.99842,-5.00159
25.509,-4.998,-5.00113
25.51,-4.99753,-5.00062
25.511,-4.99701,-5.00007
25.512,-4.99645,-4.99946
25.513,-4.99583,-4.9988
25.514,-4.99516,-4.9981
25.515,-4.99445,-4.99734
25.516,-4.99368,-4.99654
25.517,-4.99287,-4.99569
25.518,-4.99201,-4.99479
25.519,-4.9911,-4.99383
25.52,-4.99013,-4.99283
25.521,-4.98912,-4.99178
25.522,-4.98806,-4.99068
25.523,-4.98695,-4.98953
25.524,-4.98579,-4.98833
25.525,-4.98459,-4.98709
25.526,-4.98333,-4.98579
25.527,-4.98202,-4.98444
25.528,-4.98067,-4.98305
25.529,-4.97926,-4.98161
25.53,-4.97781,-4.98011
25.531,-4.97631,-4.97857
25.532,-4.97476,-4.97698
25.533,-4.97315,-4.97534
25.534,-4.9715,-4.97365
25.535,-4.9698,-4.97191
25.536,-4.96806,-4.97012
25.537,-4.96626,-4.96828
25.538,-4.96441,-4.9664
25.539,-4.96252,-4.96446
25.54,-4.96057,-4.96248
25.541,-4.95858,-4.96044
25.542,-4.95654,-4.95836
25.543,-4.95445,-4.95623
25.544,-4.95231,-4.95405
25.545,-4.95012,-4.95182
25.546,-4.94788,-4.94955
25.547,-4.94559,-4.94722
25.548,-4.94326,-4.94484
25.549,-4.94087,-4.94242
25.55,-4.93844,-4.93995
25.551,-4.93596,-4.93742
25.552,-4.93343,-4.93485
25.553,-4.93085,-4.93223
25.554,-4.92822,-4.92957
25.555,-4.92555,-4.92685
25.556,-4.92282,-4.92409
25.557,-4.92005,-4.92127
25.558,-4.91723,-4.91841
25.559,-4.91436,-4.9155
25.56,-4.91144,-4.91254
25.561,-4.90847,-4.90953
25.562,-4.90545,-4.90647
25.563,-4.90239,-4.90337
25.564,-4.89928,-4.90022
25.565,-4.89611,-4.89702
25.566,-4.8929,-4.89377
25.567,-4.88965,-4.89047
25.568,-4.88634,-4.88712
25.569,-4.88299,-4.88373
25.57,-4.87958,-4.88028
25.571,-4.87613,-4.87679
25.572,-4.87263,-4.87325
25.573,-4.86909,-4.86967
25.574,-4.86549,-4.86603
25.575,-4.86185,-4.86235
25.576,-4.85816,-4.85862
25.577,-4.85442,-4.85484
25.578,-4.85063,-4.85101
25.579,-4.8468,-4.84714
25.58,-4.84292,-4.84321
25.581,-4.83899,-4.83924
25.582,-4.83501,-4.83522
25.583,-4.83098,-4.83116
25.584,-4.82691,-4.82704
25.585,-4.82279,-4.82288
25.586,-4.81862,-4.81867
25.587,-4.8144,-4.81442
25.588,-4.81014,-4.81011
25.589,-4.80583,-4.80576
25.59,-4.80147,-4.80136
25.591,-4.79706,-4.79691
25.592,-4.79261,-4.79242
25.593,-4.78811,-4.78788
25.594,-4.78356,-4.78329
25.595,-4.77897,-4.77866
25.596,-4.77432,-4.77397
25.597,-4.76963,-4.76924
25.598,-4.7649,-4.76447
25.599,-4.76011,-4.75964
25.6,-4.75528,-4.75477
25.601,-4.75041,-4.74985
25.602,-4.74548,-4.74489
25.603,-4.74051,-4.73988
25.604,-4.73549,-4.73482
25.605,-4.73043,-4.72971
25.606,-4.72532,-4.72456
25.607,-4.72016,-4.71936
25.608,-4.71495,-4.71412
25.609,-4.7097,-4.70883
25.61,-4.7044,-4.70349
25.611,-4.69906,-4.69811
25.612,-4.69367,-4.69267
25.613,-4.68823,-4.6872
25.614,-4.68275,-4.68167
25.615,-4.67722,-4.67611
25.616,-4.67164,-4.67049
25.617,-4.66602,-4.66483
25.618,-4.66036,-4.65912
25.619,-4.65464,-4.65337
25.62,-4.64888,-4.64757
25.621,-4.64308,-4.64172
25.622,-4.63723,-4.63583
25.623,-4.63133,-4.62989
25.624,-4.62539,-4.62391
25.625,-4.6194,-4.61788
25.626,-4.61336,-4.61181
25.627,-4.60728,-4.60569
25.628,-4.60116,-4.59952
25.629,-4.59499,-4.59331
25.63,-4.58877,-4.58706
25.631,-4.58251,-4.58076
25.632,-4.57621,-4.57441
25.633,-4.56985,-4.56802
25.634,-4.56346,-4.56158
25.635,-4.55702,-4.5551
25.636,-4.55053,-4.54857
25.637,-4.544,-4.542
25.638,-4.53742,-4.53539
25.639,-4.5308,-4.52872
25.64,-4.52414,-4.52202
25.641,-4.51742,-4.51527
25.642,-4.51067,-4.50847
25.643,-4.50387,-4.50163
25.644,-4.49703,-4.49475
25.645,-4.49014,-4.48782
25.646,-4.48321,-4.48085
25.647,-4.47623,-4.47383
25.648,-4.46921,-4.46677
25.649,-4.46214,-4.45967
25.65,-4.45503,-4.45252
